candidate	alpha	feature	direction	threshold	mean_active_fraction	mean_oracle_overlap_fraction	mean_unsafe_active_fraction	mean_transition_gap	min_transition_gap	mean_delta_cosine_gap	min_delta_cosine_gap	mean_recall_gap	min_recall_gap
pooled_environment_centered_ridge	0.2	blend_delta_support	ge	0.8611053495687186	0.5	0.30277777777777776	0.19722222222222224	0.0006398147049849134	-0.00147281807513934	0.0027270302690829322	-0.010322553803213175	-0.005555555555555561	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_delta_support	le	0.8611053495687186	0.5	0.32222222222222224	0.17777777777777776	0.0006544895743948909	-0.0005947563145093232	0.006856136447201619	-0.019308276904031363	-0.005555555555555551	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_delta_support	ge	0.8859889587817288	0.35	0.21944444444444441	0.13055555555555556	0.0004975022270095923	-0.00147281807513934	0.002153423826989297	-0.006983031649968163	-2.7755575615628915e-18	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_delta_support	le	0.8859889587817288	0.65	0.40555555555555556	0.24444444444444446	0.0007968020523702119	-0.002173742145294845	0.007429742889295246	-0.019308276904031363	-0.01111111111111111	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_delta_support	ge	0.9097551668167325	0.2	0.12222222222222223	0.07777777777777778	0.0003384166555161322	-0.0015455665013063419	0.001336312599498176	-0.006983031649968163	-0.002777777777777779	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_delta_support	le	0.9097551668167325	0.8	0.5027777777777778	0.2972222222222222	0.0009558876238636713	-0.0014497818536043372	0.008246854116786351	-0.02087977778421668	-0.008333333333333333	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_minus_floor_norm	ge	0.01664128089690348	0.8	0.513888888888889	0.2861111111111111	0.0012627411734867089	-0.0006809132230424847	0.009550742407690872	-0.01029411188932644	-0.01388888888888889	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_minus_floor_norm	le	0.01664128089690348	0.2	0.11111111111111112	0.08888888888888888	3.1563105893094975e-05	-0.0008527705264374207	3.242430859365306e-05	-0.020081640222696873	0.002777777777777776	0.0
pooled_environment_centered_ridge	0.2	blend_minus_floor_norm	ge	0.019456689965641094	0.65	0.4166666666666667	0.23333333333333334	0.001210194333626544	-0.001163962757323174	0.009063948859097596	-0.009240996974643811	-0.011111111111111112	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_minus_floor_norm	le	0.019456689965641094	0.35	0.20833333333333331	0.14166666666666666	8.410994575325996e-05	-0.0010589719656581703	0.0005192178571869384	-0.020081640222696873	0.0	-0.11111111111111105
pooled_environment_centered_ridge	0.2	blend_minus_floor_norm	ge	0.022824055168101383	0.5	0.3388888888888889	0.16111111111111112	0.0011631019428692563	-0.000670479740724551	0.008307867994094267	-0.00745760241753779	-0.008333333333333335	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_minus_floor_norm	le	0.022824055168101383	0.5	0.2861111111111111	0.21388888888888885	0.00013120233651054764	-0.0009540236978235403	0.0012752987221902614	-0.023577537008480448	-0.0027777777777777775	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_minus_floor_norm	ge	0.026695437798176246	0.35	0.23611111111111108	0.11388888888888889	0.00092020420855457	-0.000846838029749053	0.006308732827885205	-0.007960875373198006	-0.008333333333333335	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_minus_floor_norm	le	0.026695437798176246	0.65	0.38888888888888884	0.2611111111111111	0.0003741000708252345	-0.0008380494558750413	0.0032744338883993265	-0.019727390375177456	-0.0027777777777777775	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_minus_floor_norm	ge	0.03208562226674256	0.19999999999999998	0.13055555555555554	0.06944444444444445	0.00046461667891665336	-0.002624472465495367	0.003108212248436612	-0.008257217881717627	-0.008333333333333335	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_minus_floor_norm	le	0.03208562226674256	0.7999999999999999	0.49444444444444446	0.3055555555555556	0.0008296876004631505	-0.0006027119587913455	0.006474954467847916	-0.022115186046675506	-0.0027777777777777775	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_to_floor_norm_ratio	ge	0.9327629271442994	0.8	0.4972222222222221	0.30277777777777776	0.0008491599420706656	-0.0008380494558750413	0.005588564029006417	-0.013584147877407415	-0.008333333333333333	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_to_floor_norm_ratio	le	0.9327629271442994	0.2	0.1277777777777778	0.07222222222222222	0.00044514433730913924	-0.0024507506572960316	0.003994602687278113	-0.004749280952705215	-0.002777777777777779	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_to_floor_norm_ratio	ge	0.9522969488215545	0.65	0.4083333333333333	0.2416666666666667	0.0005884280571425396	-0.0013976901943114975	0.004650663531070072	-0.01069192403633118	-0.005555555555555557	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_to_floor_norm_ratio	le	0.9522969488215545	0.35	0.2166666666666667	0.13333333333333336	0.0007058762222372651	-0.0024507506572960316	0.004932503185214456	-0.008075841347558288	-0.005555555555555555	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_to_floor_norm_ratio	ge	0.9669183516599955	0.5	0.31388888888888883	0.18611111111111112	0.0004154198498268185	-0.0013976901943114975	0.004750889136687326	-0.017889491332420265	-0.0027777777777777775	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_to_floor_norm_ratio	le	0.9669183516599955	0.5	0.31111111111111106	0.18888888888888888	0.0008788844295529858	-0.0025645065459787286	0.004832277579597214	-0.011594358229779722	-0.008333333333333335	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_to_floor_norm_ratio	ge	0.9784184086685703	0.35	0.20555555555555555	0.14444444444444443	0.0002099536329114319	-0.0015935565177960347	0.0031819594813522942	-0.01055838631923356	-0.005555555555555554	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_to_floor_norm_ratio	le	0.9784184086685703	0.65	0.41944444444444445	0.23055555555555554	0.001084350646468372	-0.0025645065459787286	0.006401207234932239	-0.016548531477294293	-0.005555555555555558	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_to_floor_norm_ratio	ge	0.9964639191244538	0.2	0.11111111111111112	0.08888888888888888	5.1586672838384363e-05	-0.0015935565177960347	0.0017492267883592698	-0.007286399712954861	-0.0027777777777777775	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_to_floor_norm_ratio	le	0.9964639191244538	0.7999999999999999	0.513888888888889	0.2861111111111111	0.0012427176065414197	-0.0008708408116742256	0.007833939927925271	-0.017413256139863775	-0.008333333333333335	-0.11111111111111116
pooled_environment_centered_ridge	0.2	floor_blend_delta_cosine	ge	0.9923913525957445	0.8	0.4972222222222221	0.30277777777777776	0.0009921692473526852	-0.0008842789939592643	0.003994448230364384	-0.010166267508106785	-0.008333333333333335	-0.11111111111111116
pooled_environment_centered_ridge	0.2	floor_blend_delta_cosine	le	0.9923913525957445	0.2	0.12777777777777777	0.07222222222222222	0.00030213503202711884	-0.0006150603280866453	0.005588718485920142	-0.010846165396724644	-0.0027777777777777775	-0.11111111111111116
pooled_environment_centered_ridge	0.2	floor_blend_delta_cosine	ge	0.994675824161109	0.65	0.4111111111111111	0.23888888888888887	0.0008660188063256407	-0.0013693262370711168	0.003498683735994653	-0.008332090804572034	-0.002777777777777779	-0.11111111111111116
pooled_environment_centered_ridge	0.2	floor_blend_delta_cosine	le	0.994675824161109	0.35	0.21388888888888888	0.13611111111111113	0.00042828547305416386	-0.0009279175995166172	0.006084482980289868	-0.015426109958499273	-0.008333333333333333	-0.11111111111111116
pooled_environment_centered_ridge	0.2	floor_blend_delta_cosine	ge	0.9962144669877656	0.5	0.33055555555555555	0.16944444444444445	0.0007643355041044264	-0.0013976901943114975	0.0033128944202411984	-0.007852863068728233	0.0	-0.11111111111111116
pooled_environment_centered_ridge	0.2	floor_blend_delta_cosine	le	0.9962144669877656	0.5	0.29444444444444445	0.20555555555555555	0.0005299687752753779	-0.0012802255504992992	0.006270272296043336	-0.019275285867516923	-0.011111111111111112	-0.11111111111111116
pooled_environment_centered_ridge	0.2	floor_blend_delta_cosine	ge	0.9973681533953129	0.35	0.23055555555555554	0.11944444444444444	0.000507802115528266	-0.0015455665013063419	0.002055893145562441	-0.0035678730095831668	-2.7755575615628915e-18	-0.11111111111111116
pooled_environment_centered_ridge	0.2	floor_blend_delta_cosine	le	0.9973681533953129	0.6499999999999999	0.3944444444444445	0.25555555555555554	0.0007865021638515383	-0.0016979917794903094	0.00752727357072209	-0.025546219208832405	-0.01111111111111111	-0.11111111111111116
