left_out_perturbation_id	alpha_source_only	support_threshold	active_fraction	transition_gap_vs_full	recall_gap_vs_full	delta_cosine_gap_vs_full
1	0.05	0.9331897071205175	0.1111111111111111	-0.00017352591653505348	0.0	-0.0005968291198975018
1	0.05	0.9566618557676194	0.0	0.0	0.0	0.0
1	0.05	0.9566628557676194	0.0	0.0	0.0	0.0
1	0.075	0.4933503502876452	1.0	0.00032629375204039704	0.0	-0.0005622719988275793
1	0.075	0.706549260900512	0.7777777777777778	0.00033766274246431124	0.0	-0.0001720806240453343
1	0.075	0.7653276194698803	0.7777777777777778	0.00033766274246431124	0.0	-0.0001720806240453343
1	0.075	0.7931358005091581	0.6666666666666666	0.00044109658552301395	0.0	0.00037819970558761185
1	0.075	0.8095962997559084	0.6666666666666666	0.00044109658552301395	0.0	0.00037819970558761185
1	0.075	0.8246484669806763	0.3333333333333333	0.0005474321413623633	0.0	0.0019556977126458097
1	0.075	0.851848739058562	0.2222222222222222	0.00045297959737161317	0.0	0.00043073380016483975
1	0.075	0.8610325423104322	0.2222222222222222	0.00045297959737161317	0.0	0.00043073380016483975
1	0.075	0.8862745398781099	0.2222222222222222	0.00045297959737161317	0.0	0.00043073380016483975
1	0.075	0.9009006851442267	0.2222222222222222	0.00045297959737161317	0.0	0.00043073380016483975
1	0.075	0.9109358336891847	0.1111111111111111	-0.00026161953293007273	0.0	-0.0008917264884129028
1	0.075	0.9331897071205175	0.1111111111111111	-0.00026161953293007273	0.0	-0.0008917264884129028
1	0.075	0.9566618557676194	0.0	0.0	0.0	0.0
1	0.075	0.9566628557676194	0.0	0.0	0.0	0.0
1	0.1	0.4933503502876452	1.0	0.00042387197607013025	0.0	-0.0007913170461401609
1	0.1	0.706549260900512	0.7777777777777778	0.0004397189811750461	0.0	-0.00026391598380576253
1	0.1	0.7653276194698803	0.7777777777777778	0.0004397189811750461	0.0	-0.00026391598380576253
1	0.1	0.7931358005091581	0.6666666666666666	0.0005780808863771331	0.0	0.0004688308141075903
1	0.1	0.8095962997559084	0.6666666666666666	0.0005780808863771331	0.0	0.0004688308141075903
1	0.1	0.8246484669806763	0.3333333333333333	0.0007219833129653574	0.0	0.002574731658963436
