left_out_perturbation_id	alpha_source_only	support_threshold	active_fraction	transition_gap_vs_full	recall_gap_vs_full	delta_cosine_gap_vs_full	transition_improvement	recall_at_1	delta_cosine
1	0.2	0.9009006851442267	0.2222222222222222	0.0011335777594708614	0.0	0.0009200928786174956	0.024162542896999546	0.8888888888888888	0.4868247458102222
1	0.2	0.916384103980441	0.1111111111111111	-0.0007153769456883854	0.0	-0.002330681057206463	0.0223135881918403	0.8888888888888888	0.48357397187439827
1	0.2	0.9566618557676194	0.0	0.0	0.0	0.0	0.023028965137528685	0.8888888888888888	0.48590465293160473
1	0.2	0.9566628557676194	0.0	0.0	0.0	0.0	0.023028965137528685	0.8888888888888888	0.48590465293160473
1	0.35	0.4933503502876452	1.0	0.0010902555308839462	0.0	-0.004107070662780987	0.02411922066841263	0.8888888888888888	0.48179758226882374
1	0.35	0.7300139265405944	0.7777777777777778	0.0011698103050665765	0.0	-0.002021638582821894	0.02419877544259526	0.8888888888888888	0.48388301434878284
1	0.35	0.7931358005091581	0.6666666666666666	0.001669789975185066	0.0	0.0005071379872841342	0.02469875511271375	0.8888888888888888	0.48641179091888886
1	0.35	0.8209663844140184	0.5555555555555556	0.0017144434832030674	0.0	-5.823303049157236e-05	0.024743408620731752	0.8888888888888888	0.48584641990111316
1	0.35	0.851848739058562	0.2222222222222222	0.0018264722235925568	0.0	0.0011736136966560284	0.02485543736112124	0.8888888888888888	0.48707826662826076
1	0.35	0.8734349154536685	0.2222222222222222	0.0018264722235925568	0.0	0.0011736136966560284	0.02485543736112124	0.8888888888888888	0.48707826662826076
1	0.35	0.9009006851442267	0.2222222222222222	0.0018264722235925568	0.0	0.0011736136966560284	0.02485543736112124	0.8888888888888888	0.48707826662826076
1	0.35	0.916384103980441	0.1111111111111111	-0.0012890345611062184	0.0	-0.003978834112995211	0.021739930576422466	0.8888888888888888	0.4819258188186095
1	0.35	0.9566618557676194	0.0	0.0	0.0	0.0	0.023028965137528685	0.8888888888888888	0.48590465293160473
1	0.35	0.9566628557676194	0.0	0.0	0.0	0.0	0.023028965137528685	0.8888888888888888	0.48590465293160473
2	0.0	0.4933503502876452	1.0	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
2	0.0	0.7300139265405944	1.0	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
2	0.0	0.7931358005091581	0.8888888888888888	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
2	0.0	0.8209663844140184	0.7777777777777778	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
2	0.0	0.851848739058562	0.7777777777777778	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
2	0.0	0.8734349154536685	0.4444444444444444	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
2	0.0	0.9009006851442267	0.2222222222222222	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
2	0.0	0.916384103980441	0.1111111111111111	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
2	0.0	0.9566618557676194	0.0	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
2	0.0	0.9566628557676194	0.0	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
2	0.025	0.4933503502876452	1.0	0.00028345489836186476	0.0	0.0010769025352883044	-0.006510484619909403	0.3333333333333333	0.39308643790949366
2	0.025	0.7300139265405944	1.0	0.00028345489836186476	0.0	0.0010769025352883044	-0.006510484619909403	0.3333333333333333	0.39308643790949366
2	0.025	0.7931358005091581	0.8888888888888888	0.00022080374364743822	0.0	0.0007733972127607625	-0.006573135774623829	0.3333333333333333	0.3927829325869661
2	0.025	0.8209663844140184	0.7777777777777778	0.00017263710197906127	0.0	0.000623309370460956	-0.006621302416292206	0.3333333333333333	0.3926328447446663
2	0.025	0.851848739058562	0.7777777777777778	0.00017263710197906127	0.0	0.000623309370460956	-0.006621302416292206	0.3333333333333333	0.3926328447446663
2	0.025	0.8734349154536685	0.4444444444444444	9.361738808054583e-05	0.0	0.00014601224922727862	-0.006700322130190722	0.3333333333333333	0.39215554762343263
2	0.025	0.9009006851442267	0.2222222222222222	5.4589744283086404e-05	0.0	0.0002701890997937051	-0.006739349773988181	0.3333333333333333	0.39227972447399906
2	0.025	0.916384103980441	0.1111111111111111	3.182391402465137e-05	0.0	0.00013889476817019464	-0.006762115604246616	0.3333333333333333	0.39214843014237555
2	0.025	0.9566618557676194	0.0	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
2	0.025	0.9566628557676194	0.0	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
2	0.05	0.4933503502876452	1.0	0.0005633729491007307	0.0	0.002151836763319148	-0.006230566569170537	0.3333333333333333	0.3941613721375245
2	0.05	0.7300139265405944	1.0	0.0005633729491007307	0.0	0.002151836763319148	-0.006230566569170537	0.3333333333333333	0.3941613721375245
2	0.05	0.7931358005091581	0.8888888888888888	0.000439544419702953	0.0	0.0015488354993863918	-0.006354395098568315	0.3333333333333333	0.39355837087359175
