metric,value
rna_counterfactual_by_group=BRD-K30126819|10.0|24.0|A549_direction_accuracy,0.7965235173824131
rna_counterfactual_by_group=BRD-K30126819|10.0|24.0|A549_top20_de_overlap,0.2
rna_counterfactual_by_group=BRD-K30126819|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K30126819|10.0|24.0|A549_top100_de_overlap,0.41
rna_counterfactual_by_group=BRD-K30331124|10.0|24.0|A549_pseudobulk_correlation,0.8219500610568149
rna_counterfactual_by_group=BRD-K30331124|10.0|24.0|A549_logfc_correlation,0.8260048676081448
rna_counterfactual_by_group=BRD-K30331124|10.0|24.0|A549_direction_accuracy,0.878323108384458
rna_counterfactual_by_group=BRD-K30331124|10.0|24.0|A549_top20_de_overlap,0.4
rna_counterfactual_by_group=BRD-K30331124|10.0|24.0|A549_top50_de_overlap,0.38
rna_counterfactual_by_group=BRD-K30331124|10.0|24.0|A549_top100_de_overlap,0.48
rna_counterfactual_by_group=BRD-K30421593|10.0|24.0|A549_pseudobulk_correlation,0.6587741655951275
rna_counterfactual_by_group=BRD-K30421593|10.0|24.0|A549_logfc_correlation,0.6528098529511924
rna_counterfactual_by_group=BRD-K30421593|10.0|24.0|A549_direction_accuracy,0.7607361963190185
rna_counterfactual_by_group=BRD-K30421593|10.0|24.0|A549_top20_de_overlap,0.2
rna_counterfactual_by_group=BRD-K30421593|10.0|24.0|A549_top50_de_overlap,0.36
rna_counterfactual_by_group=BRD-K30421593|10.0|24.0|A549_top100_de_overlap,0.44
rna_counterfactual_by_group=BRD-K30466858|10.0|24.0|A549_pseudobulk_correlation,0.7039968004990849
rna_counterfactual_by_group=BRD-K30466858|10.0|24.0|A549_logfc_correlation,0.6663737454888221
rna_counterfactual_by_group=BRD-K30466858|10.0|24.0|A549_direction_accuracy,0.7975460122699386
rna_counterfactual_by_group=BRD-K30466858|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K30466858|10.0|24.0|A549_top50_de_overlap,0.4
rna_counterfactual_by_group=BRD-K30466858|10.0|24.0|A549_top100_de_overlap,0.39
rna_counterfactual_by_group=BRD-K30480208|10.0|24.0|A549_pseudobulk_correlation,0.6761194524309746
rna_counterfactual_by_group=BRD-K30480208|10.0|24.0|A549_logfc_correlation,0.6911893601204021
rna_counterfactual_by_group=BRD-K30480208|10.0|24.0|A549_direction_accuracy,0.8067484662576687
rna_counterfactual_by_group=BRD-K30480208|10.0|24.0|A549_top20_de_overlap,0.15
rna_counterfactual_by_group=BRD-K30480208|10.0|24.0|A549_top50_de_overlap,0.24
rna_counterfactual_by_group=BRD-K30480208|10.0|24.0|A549_top100_de_overlap,0.43
rna_counterfactual_by_group=BRD-K30550578|10.0|24.0|A549_pseudobulk_correlation,0.6847139228279623
rna_counterfactual_by_group=BRD-K30550578|10.0|24.0|A549_logfc_correlation,0.6993093901733975
rna_counterfactual_by_group=BRD-K30550578|10.0|24.0|A549_direction_accuracy,0.7944785276073619
rna_counterfactual_by_group=BRD-K30550578|10.0|24.0|A549_top20_de_overlap,0.1
rna_counterfactual_by_group=BRD-K30550578|10.0|24.0|A549_top50_de_overlap,0.34
rna_counterfactual_by_group=BRD-K30550578|10.0|24.0|A549_top100_de_overlap,0.44
rna_counterfactual_by_group=BRD-K30563334|10.0|24.0|A549_pseudobulk_correlation,0.7655299707456684
rna_counterfactual_by_group=BRD-K30563334|10.0|24.0|A549_logfc_correlation,0.7809748172060252
rna_counterfactual_by_group=BRD-K30563334|10.0|24.0|A549_direction_accuracy,0.8241308793456033
rna_counterfactual_by_group=BRD-K30563334|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K30563334|10.0|24.0|A549_top50_de_overlap,0.34
rna_counterfactual_by_group=BRD-K30563334|10.0|24.0|A549_top100_de_overlap,0.43
rna_counterfactual_by_group=BRD-K30685142|10.0|24.0|A549_pseudobulk_correlation,0.7425504205944398
rna_counterfactual_by_group=BRD-K30685142|10.0|24.0|A549_logfc_correlation,0.7594322769402414
rna_counterfactual_by_group=BRD-K30685142|10.0|24.0|A549_direction_accuracy,0.8067484662576687
rna_counterfactual_by_group=BRD-K30685142|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K30685142|10.0|24.0|A549_top50_de_overlap,0.44
rna_counterfactual_by_group=BRD-K30685142|10.0|24.0|A549_top100_de_overlap,0.44
rna_counterfactual_by_group=BRD-K31092604|10.0|24.0|A549_pseudobulk_correlation,0.6887731486734125
rna_counterfactual_by_group=BRD-K31092604|10.0|24.0|A549_logfc_correlation,0.6961640812353272
rna_counterfactual_by_group=BRD-K31092604|10.0|24.0|A549_direction_accuracy,0.7893660531697342
rna_counterfactual_by_group=BRD-K31092604|10.0|24.0|A549_top20_de_overlap,0.15
rna_counterfactual_by_group=BRD-K31092604|10.0|24.0|A549_top50_de_overlap,0.4
rna_counterfactual_by_group=BRD-K31092604|10.0|24.0|A549_top100_de_overlap,0.53
rna_counterfactual_by_group=BRD-K31111078|10.0|24.0|A549_pseudobulk_correlation,0.7471329871366206
rna_counterfactual_by_group=BRD-K31111078|10.0|24.0|A549_logfc_correlation,0.7335234447074405
rna_counterfactual_by_group=BRD-K31111078|10.0|24.0|A549_direction_accuracy,0.8047034764826176
rna_counterfactual_by_group=BRD-K31111078|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K31111078|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K31111078|10.0|24.0|A549_top100_de_overlap,0.42
rna_counterfactual_by_group=BRD-K31135544|10.0|24.0|A549_pseudobulk_correlation,0.710462581212613
rna_counterfactual_by_group=BRD-K31135544|10.0|24.0|A549_logfc_correlation,0.6638225141894964
rna_counterfactual_by_group=BRD-K31135544|10.0|24.0|A549_direction_accuracy,0.7955010224948875
rna_counterfactual_by_group=BRD-K31135544|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K31135544|10.0|24.0|A549_top50_de_overlap,0.36
rna_counterfactual_by_group=BRD-K31135544|10.0|24.0|A549_top100_de_overlap,0.46
rna_counterfactual_by_group=BRD-K31309378|10.0|24.0|A549_pseudobulk_correlation,0.7159208977937548
rna_counterfactual_by_group=BRD-K31309378|10.0|24.0|A549_logfc_correlation,0.7227140400061774
rna_counterfactual_by_group=BRD-K31309378|10.0|24.0|A549_direction_accuracy,0.8026584867075665
rna_counterfactual_by_group=BRD-K31309378|10.0|24.0|A549_top20_de_overlap,0.2
rna_counterfactual_by_group=BRD-K31309378|10.0|24.0|A549_top50_de_overlap,0.32
rna_counterfactual_by_group=BRD-K31309378|10.0|24.0|A549_top100_de_overlap,0.39
rna_counterfactual_by_group=BRD-K31342827|10.0|24.0|A549_pseudobulk_correlation,0.7343915025403289
rna_counterfactual_by_group=BRD-K31342827|10.0|24.0|A549_logfc_correlation,0.7370965473781911
rna_counterfactual_by_group=BRD-K31342827|10.0|24.0|A549_direction_accuracy,0.7944785276073619
rna_counterfactual_by_group=BRD-K31342827|10.0|24.0|A549_top20_de_overlap,0.55
rna_counterfactual_by_group=BRD-K31342827|10.0|24.0|A549_top50_de_overlap,0.44
rna_counterfactual_by_group=BRD-K31342827|10.0|24.0|A549_top100_de_overlap,0.42
rna_counterfactual_by_group=BRD-K31385749|10.0|24.0|A549_pseudobulk_correlation,0.6500649095319674
rna_counterfactual_by_group=BRD-K31385749|10.0|24.0|A549_logfc_correlation,0.6587708145397566
rna_counterfactual_by_group=BRD-K31385749|10.0|24.0|A549_direction_accuracy,0.778118609406953
rna_counterfactual_by_group=BRD-K31385749|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K31385749|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K31385749|10.0|24.0|A549_top100_de_overlap,0.45
rna_counterfactual_by_group=BRD-K31447894|10.0|24.0|A549_pseudobulk_correlation,0.7049629358698372
rna_counterfactual_by_group=BRD-K31447894|10.0|24.0|A549_logfc_correlation,0.7359799914262198
rna_counterfactual_by_group=BRD-K31447894|10.0|24.0|A549_direction_accuracy,0.8271983640081799
rna_counterfactual_by_group=BRD-K31447894|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K31447894|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K31447894|10.0|24.0|A549_top100_de_overlap,0.35
rna_counterfactual_by_group=BRD-K31476763|10.0|24.0|A549_pseudobulk_correlation,0.7234942781279619
rna_counterfactual_by_group=BRD-K31476763|10.0|24.0|A549_logfc_correlation,0.7519382986232238
rna_counterfactual_by_group=BRD-K31476763|10.0|24.0|A549_direction_accuracy,0.8057259713701431
rna_counterfactual_by_group=BRD-K31476763|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K31476763|10.0|24.0|A549_top50_de_overlap,0.5
rna_counterfactual_by_group=BRD-K31476763|10.0|24.0|A549_top100_de_overlap,0.54
rna_counterfactual_by_group=BRD-K31495718|10.0|24.0|A549_pseudobulk_correlation,0.7312254100254012
rna_counterfactual_by_group=BRD-K31495718|10.0|24.0|A549_logfc_correlation,0.7503780494776239
rna_counterfactual_by_group=BRD-K31495718|10.0|24.0|A549_direction_accuracy,0.8128834355828221
rna_counterfactual_by_group=BRD-K31495718|10.0|24.0|A549_top20_de_overlap,0.15
rna_counterfactual_by_group=BRD-K31495718|10.0|24.0|A549_top50_de_overlap,0.4
rna_counterfactual_by_group=BRD-K31495718|10.0|24.0|A549_top100_de_overlap,0.52
rna_counterfactual_by_group=BRD-K31519811|10.0|24.0|A549_pseudobulk_correlation,0.8749744459443749
rna_counterfactual_by_group=BRD-K31519811|10.0|24.0|A549_logfc_correlation,0.8834992522910654
rna_counterfactual_by_group=BRD-K31519811|10.0|24.0|A549_direction_accuracy,0.8210633946830266
rna_counterfactual_by_group=BRD-K31519811|10.0|24.0|A549_top20_de_overlap,0.8
rna_counterfactual_by_group=BRD-K31519811|10.0|24.0|A549_top50_de_overlap,0.62
rna_counterfactual_by_group=BRD-K31519811|10.0|24.0|A549_top100_de_overlap,0.63
rna_counterfactual_by_group=BRD-K31627533|10.0|24.0|A549_pseudobulk_correlation,0.738985904986884
rna_counterfactual_by_group=BRD-K31627533|10.0|24.0|A549_logfc_correlation,0.7274490582933499
rna_counterfactual_by_group=BRD-K31627533|10.0|24.0|A549_direction_accuracy,0.8047034764826176
rna_counterfactual_by_group=BRD-K31627533|10.0|24.0|A549_top20_de_overlap,0.2
rna_counterfactual_by_group=BRD-K31627533|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K31627533|10.0|24.0|A549_top100_de_overlap,0.46
rna_counterfactual_by_group=BRD-K31731454|10.0|24.0|A549_pseudobulk_correlation,0.6899827270807247
rna_counterfactual_by_group=BRD-K31731454|10.0|24.0|A549_logfc_correlation,0.694420945379465
rna_counterfactual_by_group=BRD-K31731454|10.0|24.0|A549_direction_accuracy,0.7852760736196319
rna_counterfactual_by_group=BRD-K31731454|10.0|24.0|A549_top20_de_overlap,0.2
rna_counterfactual_by_group=BRD-K31731454|10.0|24.0|A549_top50_de_overlap,0.32
rna_counterfactual_by_group=BRD-K31731454|10.0|24.0|A549_top100_de_overlap,0.37
rna_counterfactual_by_group=BRD-K31812033|10.0|24.0|A549_pseudobulk_correlation,0.692251864471362
rna_counterfactual_by_group=BRD-K31812033|10.0|24.0|A549_logfc_correlation,0.6546137759148293
rna_counterfactual_by_group=BRD-K31812033|10.0|24.0|A549_direction_accuracy,0.778118609406953
rna_counterfactual_by_group=BRD-K31812033|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K31812033|10.0|24.0|A549_top50_de_overlap,0.4
rna_counterfactual_by_group=BRD-K31812033|10.0|24.0|A549_top100_de_overlap,0.43
rna_counterfactual_by_group=BRD-K31841515|10.0|24.0|A549_pseudobulk_correlation,0.649183409391239
rna_counterfactual_by_group=BRD-K31841515|10.0|24.0|A549_logfc_correlation,0.6384181275621483
rna_counterfactual_by_group=BRD-K31841515|10.0|24.0|A549_direction_accuracy,0.787321063394683
rna_counterfactual_by_group=BRD-K31841515|10.0|24.0|A549_top20_de_overlap,0.2
rna_counterfactual_by_group=BRD-K31841515|10.0|24.0|A549_top50_de_overlap,0.26
rna_counterfactual_by_group=BRD-K31841515|10.0|24.0|A549_top100_de_overlap,0.43
rna_counterfactual_by_group=BRD-K32101625|10.0|24.0|A549_pseudobulk_correlation,0.7231775171869644
rna_counterfactual_by_group=BRD-K32101625|10.0|24.0|A549_logfc_correlation,0.664624908210778
rna_counterfactual_by_group=BRD-K32101625|10.0|24.0|A549_direction_accuracy,0.7862985685071575
rna_counterfactual_by_group=BRD-K32101625|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K32101625|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K32101625|10.0|24.0|A549_top100_de_overlap,0.35
rna_counterfactual_by_group=BRD-K32107296|10.0|24.0|A549_pseudobulk_correlation,0.736333461791258
rna_counterfactual_by_group=BRD-K32107296|10.0|24.0|A549_logfc_correlation,0.7620175145310188
rna_counterfactual_by_group=BRD-K32107296|10.0|24.0|A549_direction_accuracy,0.8179959100204499
rna_counterfactual_by_group=BRD-K32107296|10.0|24.0|A549_top20_de_overlap,0.35
rna_counterfactual_by_group=BRD-K32107296|10.0|24.0|A549_top50_de_overlap,0.36
rna_counterfactual_by_group=BRD-K32107296|10.0|24.0|A549_top100_de_overlap,0.45
rna_counterfactual_by_group=BRD-K32164935|10.0|24.0|A549_pseudobulk_correlation,0.752949440177888
rna_counterfactual_by_group=BRD-K32164935|10.0|24.0|A549_logfc_correlation,0.7521957246771684
rna_counterfactual_by_group=BRD-K32164935|10.0|24.0|A549_direction_accuracy,0.8711656441717791
rna_counterfactual_by_group=BRD-K32164935|10.0|24.0|A549_top20_de_overlap,0.15
rna_counterfactual_by_group=BRD-K32164935|10.0|24.0|A549_top50_de_overlap,0.34
rna_counterfactual_by_group=BRD-K32164935|10.0|24.0|A549_top100_de_overlap,0.45
rna_counterfactual_by_group=BRD-K32218650|10.0|24.0|A549_pseudobulk_correlation,0.8173615086318932
rna_counterfactual_by_group=BRD-K32218650|10.0|24.0|A549_logfc_correlation,0.8385019609088376
rna_counterfactual_by_group=BRD-K32218650|10.0|24.0|A549_direction_accuracy,0.8476482617586912
rna_counterfactual_by_group=BRD-K32218650|10.0|24.0|A549_top20_de_overlap,0.55
rna_counterfactual_by_group=BRD-K32218650|10.0|24.0|A549_top50_de_overlap,0.58
rna_counterfactual_by_group=BRD-K32218650|10.0|24.0|A549_top100_de_overlap,0.52
rna_counterfactual_by_group=BRD-K32247306|10.0|24.0|A549_pseudobulk_correlation,0.7093025523730037
rna_counterfactual_by_group=BRD-K32247306|10.0|24.0|A549_logfc_correlation,0.6733407066824569
rna_counterfactual_by_group=BRD-K32247306|10.0|24.0|A549_direction_accuracy,0.8057259713701431
rna_counterfactual_by_group=BRD-K32247306|10.0|24.0|A549_top20_de_overlap,0.15
rna_counterfactual_by_group=BRD-K32247306|10.0|24.0|A549_top50_de_overlap,0.3
rna_counterfactual_by_group=BRD-K32247306|10.0|24.0|A549_top100_de_overlap,0.43
rna_counterfactual_by_group=BRD-K32285926|10.0|24.0|A549_pseudobulk_correlation,0.6738173464359188
rna_counterfactual_by_group=BRD-K32285926|10.0|24.0|A549_logfc_correlation,0.6382222121481164
rna_counterfactual_by_group=BRD-K32285926|10.0|24.0|A549_direction_accuracy,0.7556237218813906
rna_counterfactual_by_group=BRD-K32285926|10.0|24.0|A549_top20_de_overlap,0.1
rna_counterfactual_by_group=BRD-K32285926|10.0|24.0|A549_top50_de_overlap,0.22
rna_counterfactual_by_group=BRD-K32285926|10.0|24.0|A549_top100_de_overlap,0.4
rna_counterfactual_by_group=BRD-K32405725|10.0|24.0|A549_pseudobulk_correlation,0.7818120546629018
rna_counterfactual_by_group=BRD-K32405725|10.0|24.0|A549_logfc_correlation,0.760881963332551
rna_counterfactual_by_group=BRD-K32405725|10.0|24.0|A549_direction_accuracy,0.8241308793456033
rna_counterfactual_by_group=BRD-K32405725|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K32405725|10.0|24.0|A549_top50_de_overlap,0.42
rna_counterfactual_by_group=BRD-K32405725|10.0|24.0|A549_top100_de_overlap,0.46
rna_counterfactual_by_group=BRD-K32501161|10.0|24.0|A549_pseudobulk_correlation,0.7137707575335338
rna_counterfactual_by_group=BRD-K32501161|10.0|24.0|A549_logfc_correlation,0.692234437537817
rna_counterfactual_by_group=BRD-K32501161|10.0|24.0|A549_direction_accuracy,0.7535787321063395
rna_counterfactual_by_group=BRD-K32501161|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K32501161|10.0|24.0|A549_top50_de_overlap,0.42
rna_counterfactual_by_group=BRD-K32501161|10.0|24.0|A549_top100_de_overlap,0.43
rna_counterfactual_by_group=BRD-K32744045|10.0|24.0|A549_pseudobulk_correlation,0.6645709811534252
rna_counterfactual_by_group=BRD-K32744045|10.0|24.0|A549_logfc_correlation,0.6601471762671761
rna_counterfactual_by_group=BRD-K32744045|10.0|24.0|A549_direction_accuracy,0.7730061349693251
rna_counterfactual_by_group=BRD-K32744045|10.0|24.0|A549_top20_de_overlap,0.15
rna_counterfactual_by_group=BRD-K32744045|10.0|24.0|A549_top50_de_overlap,0.36
rna_counterfactual_by_group=BRD-K32744045|10.0|24.0|A549_top100_de_overlap,0.42
rna_counterfactual_by_group=BRD-K32821942|10.0|24.0|A549_pseudobulk_correlation,0.7346657513296222
rna_counterfactual_by_group=BRD-K32821942|10.0|24.0|A549_logfc_correlation,0.7032952631131588
rna_counterfactual_by_group=BRD-K32821942|10.0|24.0|A549_direction_accuracy,0.8231083844580777
rna_counterfactual_by_group=BRD-K32821942|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K32821942|10.0|24.0|A549_top50_de_overlap,0.38
rna_counterfactual_by_group=BRD-K32821942|10.0|24.0|A549_top100_de_overlap,0.43
rna_counterfactual_by_group=BRD-K32977963|10.0|24.0|A549_pseudobulk_correlation,0.6933170362562958
rna_counterfactual_by_group=BRD-K32977963|10.0|24.0|A549_logfc_correlation,0.7325494016845402
rna_counterfactual_by_group=BRD-K32977963|10.0|24.0|A549_direction_accuracy,0.7955010224948875
rna_counterfactual_by_group=BRD-K32977963|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K32977963|10.0|24.0|A549_top50_de_overlap,0.32
rna_counterfactual_by_group=BRD-K32977963|10.0|24.0|A549_top100_de_overlap,0.44
rna_counterfactual_by_group=BRD-K33106058|10.0|24.0|A549_pseudobulk_correlation,0.6483875893252445
rna_counterfactual_by_group=BRD-K33106058|10.0|24.0|A549_logfc_correlation,0.7231862126575126
rna_counterfactual_by_group=BRD-K33106058|10.0|24.0|A549_direction_accuracy,0.7955010224948875
rna_counterfactual_by_group=BRD-K33106058|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K33106058|10.0|24.0|A549_top50_de_overlap,0.42
rna_counterfactual_by_group=BRD-K33106058|10.0|24.0|A549_top100_de_overlap,0.48
rna_counterfactual_by_group=BRD-K33127281|10.0|24.0|A549_pseudobulk_correlation,0.7430615517895295
rna_counterfactual_by_group=BRD-K33127281|10.0|24.0|A549_logfc_correlation,0.7543751267003235
rna_counterfactual_by_group=BRD-K33127281|10.0|24.0|A549_direction_accuracy,0.8118609406952966
rna_counterfactual_by_group=BRD-K33127281|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K33127281|10.0|24.0|A549_top50_de_overlap,0.32
rna_counterfactual_by_group=BRD-K33127281|10.0|24.0|A549_top100_de_overlap,0.48
rna_counterfactual_by_group=BRD-K33141550|10.0|24.0|A549_pseudobulk_correlation,0.7343018719367616
rna_counterfactual_by_group=BRD-K33141550|10.0|24.0|A549_logfc_correlation,0.6980453614261095
rna_counterfactual_by_group=BRD-K33141550|10.0|24.0|A549_direction_accuracy,0.8047034764826176
rna_counterfactual_by_group=BRD-K33141550|10.0|24.0|A549_top20_de_overlap,0.2
rna_counterfactual_by_group=BRD-K33141550|10.0|24.0|A549_top50_de_overlap,0.32
rna_counterfactual_by_group=BRD-K33141550|10.0|24.0|A549_top100_de_overlap,0.42
rna_counterfactual_by_group=BRD-K33211335|10.0|24.0|A549_pseudobulk_correlation,0.6727233827990957
rna_counterfactual_by_group=BRD-K33211335|10.0|24.0|A549_logfc_correlation,0.6554638799955276
rna_counterfactual_by_group=BRD-K33211335|10.0|24.0|A549_direction_accuracy,0.8006134969325154
rna_counterfactual_by_group=BRD-K33211335|10.0|24.0|A549_top20_de_overlap,0.2
rna_counterfactual_by_group=BRD-K33211335|10.0|24.0|A549_top50_de_overlap,0.24
rna_counterfactual_by_group=BRD-K33211335|10.0|24.0|A549_top100_de_overlap,0.41
rna_counterfactual_by_group=BRD-K33226500|10.0|24.0|A549_pseudobulk_correlation,0.670879135529899
rna_counterfactual_by_group=BRD-K33226500|10.0|24.0|A549_logfc_correlation,0.6590744334646067
rna_counterfactual_by_group=BRD-K33226500|10.0|24.0|A549_direction_accuracy,0.7709611451942741
rna_counterfactual_by_group=BRD-K33226500|10.0|24.0|A549_top20_de_overlap,0.15
rna_counterfactual_by_group=BRD-K33226500|10.0|24.0|A549_top50_de_overlap,0.32
rna_counterfactual_by_group=BRD-K33226500|10.0|24.0|A549_top100_de_overlap,0.47
rna_counterfactual_by_group=BRD-K33379087|10.0|24.0|A549_pseudobulk_correlation,0.7940684492920098
rna_counterfactual_by_group=BRD-K33379087|10.0|24.0|A549_logfc_correlation,0.7949374899152645
rna_counterfactual_by_group=BRD-K33379087|10.0|24.0|A549_direction_accuracy,0.8496932515337423
rna_counterfactual_by_group=BRD-K33379087|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K33379087|10.0|24.0|A549_top50_de_overlap,0.46
rna_counterfactual_by_group=BRD-K33379087|10.0|24.0|A549_top100_de_overlap,0.52
rna_counterfactual_by_group=BRD-K33453211|10.0|24.0|A549_pseudobulk_correlation,0.6487597708905217
rna_counterfactual_by_group=BRD-K33453211|10.0|24.0|A549_logfc_correlation,0.6249456334393545
rna_counterfactual_by_group=BRD-K33453211|10.0|24.0|A549_direction_accuracy,0.7648261758691206
rna_counterfactual_by_group=BRD-K33453211|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K33453211|10.0|24.0|A549_top50_de_overlap,0.34
rna_counterfactual_by_group=BRD-K33453211|10.0|24.0|A549_top100_de_overlap,0.42
rna_counterfactual_by_group=BRD-K33483813|10.0|24.0|A549_pseudobulk_correlation,0.7981873094786214
rna_counterfactual_by_group=BRD-K33483813|10.0|24.0|A549_logfc_correlation,0.7980054319890413
rna_counterfactual_by_group=BRD-K33483813|10.0|24.0|A549_direction_accuracy,0.8548057259713702
rna_counterfactual_by_group=BRD-K33483813|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K33483813|10.0|24.0|A549_top50_de_overlap,0.44
rna_counterfactual_by_group=BRD-K33483813|10.0|24.0|A549_top100_de_overlap,0.44
rna_counterfactual_by_group=BRD-K33610132|10.0|24.0|A549_pseudobulk_correlation,0.8983520216384687
rna_counterfactual_by_group=BRD-K33610132|10.0|24.0|A549_logfc_correlation,0.9008078059235993
rna_counterfactual_by_group=BRD-K33610132|10.0|24.0|A549_direction_accuracy,0.8660531697341514
rna_counterfactual_by_group=BRD-K33610132|10.0|24.0|A549_top20_de_overlap,0.65
rna_counterfactual_by_group=BRD-K33610132|10.0|24.0|A549_top50_de_overlap,0.68
rna_counterfactual_by_group=BRD-K33610132|10.0|24.0|A549_top100_de_overlap,0.67
rna_counterfactual_by_group=BRD-K33732501|10.0|24.0|A549_pseudobulk_correlation,0.6411584622183102
rna_counterfactual_by_group=BRD-K33732501|10.0|24.0|A549_logfc_correlation,0.6422373643838258
rna_counterfactual_by_group=BRD-K33732501|10.0|24.0|A549_direction_accuracy,0.7627811860940695
rna_counterfactual_by_group=BRD-K33732501|10.0|24.0|A549_top20_de_overlap,0.2
rna_counterfactual_by_group=BRD-K33732501|10.0|24.0|A549_top50_de_overlap,0.22
rna_counterfactual_by_group=BRD-K33732501|10.0|24.0|A549_top100_de_overlap,0.33
rna_counterfactual_by_group=BRD-K33852358|10.0|24.0|A549_pseudobulk_correlation,0.7253227069177766
rna_counterfactual_by_group=BRD-K33852358|10.0|24.0|A549_logfc_correlation,0.6875357374611273
rna_counterfactual_by_group=BRD-K33852358|10.0|24.0|A549_direction_accuracy,0.8098159509202454
rna_counterfactual_by_group=BRD-K33852358|10.0|24.0|A549_top20_de_overlap,0.25
rna_counterfactual_by_group=BRD-K33852358|10.0|24.0|A549_top50_de_overlap,0.4
rna_counterfactual_by_group=BRD-K33852358|10.0|24.0|A549_top100_de_overlap,0.49
rna_counterfactual_by_group=BRD-K33882852|10.0|24.0|A549_pseudobulk_correlation,0.8487515676845657
rna_counterfactual_by_group=BRD-K33882852|10.0|24.0|A549_logfc_correlation,0.848339930402809
rna_counterfactual_by_group=BRD-K33882852|10.0|24.0|A549_direction_accuracy,0.8179959100204499
rna_counterfactual_by_group=BRD-K33882852|10.0|24.0|A549_top20_de_overlap,0.45
rna_counterfactual_by_group=BRD-K33882852|10.0|24.0|A549_top50_de_overlap,0.62
rna_counterfactual_by_group=BRD-K33882852|10.0|24.0|A549_top100_de_overlap,0.56
rna_counterfactual_by_group=BRD-K34022604|10.0|24.0|A549_pseudobulk_correlation,0.8012166408861428
rna_counterfactual_by_group=BRD-K34022604|10.0|24.0|A549_logfc_correlation,0.7932770009726369
rna_counterfactual_by_group=BRD-K34022604|10.0|24.0|A549_direction_accuracy,0.8302658486707567
rna_counterfactual_by_group=BRD-K34022604|10.0|24.0|A549_top20_de_overlap,0.3
rna_counterfactual_by_group=BRD-K34022604|10.0|24.0|A549_top50_de_overlap,0.42
rna_counterfactual_by_group=BRD-K34022604|10.0|24.0|A549_top100_de_overlap,0.52
rna_counterfactual_by_group=BRD-K34154330|10.0|24.0|A549_pseudobulk_correlation,0.6526811873730273
rna_counterfactual_by_group=BRD-K34154330|10.0|24.0|A549_logfc_correlation,0.6471746962093565
rna_counterfactual_by_group=BRD-K34154330|10.0|24.0|A549_direction_accuracy,0.7791411042944786
rna_counterfactual_by_group=BRD-K34154330|10.0|24.0|A549_top20_de_overlap,0.1
rna_counterfactual_by_group=BRD-K34154330|10.0|24.0|A549_top50_de_overlap,0.38
rna_counterfactual_by_group=BRD-K34154330|10.0|24.0|A549_top100_de_overlap,0.46
rna_counterfactual_by_group=BRD-K34157611|10.0|24.0|A549_pseudobulk_correlation,0.7036566303019613
rna_counterfactual_by_group=BRD-K34157611|10.0|24.0|A549_logfc_correlation,0.7227949709991679
rna_counterfactual_by_group=BRD-K34157611|10.0|24.0|A549_direction_accuracy,0.7975460122699386
rna_counterfactual_by_group=BRD-K34157611|10.0|24.0|A549_top20_de_overlap,0.2
rna_counterfactual_by_group=BRD-K34157611|10.0|24.0|A549_top50_de_overlap,0.34
rna_counterfactual_by_group=BRD-K34157611|10.0|24.0|A549_top100_de_overlap,0.46
rna_counterfactual_by_group=BRD-K34185671|10.0|24.0|A549_pseudobulk_correlation,0.8773743618063462
rna_counterfactual_by_group=BRD-K34185671|10.0|24.0|A549_logfc_correlation,0.8736917772075815
