seed	selected_inner_cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
35	0.0	0.05	-2.2217614071993554	True	0.16666666666666666	20	0.6436648405559124	0.9336405234972998	0.5	0.0013795531700838692	0.0016278815764434462	0.0	0.0	0.0	0.0
35	0.0	0.05	-1.887560073857016	True	0.2222222222222222	20	0.6437089989681267	0.9337102269171275	0.5	0.0014237115822981483	0.001697584996271151	0.0	0.0	0.0	0.0
35	0.0	0.05	-1.2972976523493673	True	0.25	20	0.6442280086956207	0.9340689100564844	0.5	0.001942721309792117	0.002056268135628092	0.0	0.0	0.0	0.0
35	0.0	0.05	-0.9411277509433191	True	0.3055555555555556	20	0.64426175658385	0.9341323063539073	0.5	0.0019764691980214133	0.002119664433051005	0.0	0.0	0.0	0.0
35	0.0	0.05	-0.6988581974477734	True	0.3611111111111111	20	0.6443984267205793	0.9342239964124432	0.5	0.0021131393347507688	0.0022113544915869365	0.0	0.0	0.0	0.0
35	0.0	0.05	-0.4598732301811153	True	0.4166666666666667	20	0.6444551679804384	0.9342911208845364	0.5	0.0021698805946098743	0.002278478963680053	0.0	0.0	0.0	0.0
35	0.0	0.05	-0.008106601566628917	True	0.4444444444444444	20	0.644564694342671	0.9344240297723891	0.5	0.002279406956842478	0.0024113878515328313	0.0	0.0	0.0	0.0
35	0.0	0.05	-0.0	False	1.0	20	0.6472633351169021	0.9373745452618613	0.5	0.004978047731073576	0.005361903341004948	0.0	1.0	18.0	1.0
35	0.0	0.05	1e-06	False	1.0	20	0.6472633351169021	0.9373745452618613	0.5	0.004978047731073576	0.005361903341004948	0.0	1.0	18.0	1.0
36	0.0	0.0	1000000000.0	True	0.0	0	0.41355991268799364	0.9479587974725869	0.5	0.0	0.0	0.0	0.0	0.0	0.0
36	0.0	0.005	-6.299285223998665	True	0.0	5	0.41355991268799364	0.9479587974725869	0.5	0.0	0.0	0.0	0.0	0.0	0.0
36	0.0	0.005	-6.299284223998665	True	0.027777777777777776	5	0.4135608920478007	0.9479636400436111	0.5	9.793598070850784e-07	4.842571024177289e-06	0.0	0.0	0.0	0.0
36	0.0	0.005	-5.581650022051391	True	0.05555555555555555	5	0.4135619523856986	0.9479679915269615	0.5	2.0396977049585985e-06	9.194054374606075e-06	0.0	0.0	0.0	0.0
