policy	benchmark	seed	representation	representation_class	eval_cell_zbio_cosine	real_transition	real_delta_cosine	real_recall_at_1	real_delta_rank	real_magnitude_ratio	eval_effective_rank_z	train_perturbation_probe_cv	train_batch_probe_cv	inner_mean_transition	inner_min_transition	inner_mean_delta_cosine	inner_min_delta_cosine	inner_mean_recall_at_1	inner_min_recall_at_1	inner_fold_count	transition_optimism	delta_optimism	recall_optimism	abs_transition_optimism	abs_delta_optimism
extrapolative_index	synth_program_aligned_extrapolative_holdout_lite	35	batch_residualized_rna_to_zbio_ridge	train_only_recovered	0.5154377280382986	0.1738798750107257	0.6762690718152743	0.8518518518518519	4.221319479563171	0.8494157885373402	5.274833326450348	0.3888888888888889	0.125	0.15759744336058812	0.06918865159993383	0.92776498358218	0.8950065662572297	1.0	1.0	8.0	-0.01628243165013757	0.25149591176690567	0.14814814814814814	0.01628243165013757	0.25149591176690567
extrapolative_index	synth_program_aligned_extrapolative_holdout_lite	35	clean_rna_to_zbio_ridge	oracle	0.8105041107152863	0.35192464437117343	0.9607798428158217	1.0	3.339966742592201	1.0031994946354332	4.283981809098895	0.5138888888888888	0.1111111111111111	0.3188999115322542	0.24530814448442737	0.9319632800277724	0.8990414201891566	0.9166666666666666	0.6666666666666666	8.0	-0.03302473283891921	-0.028816562788049338	-0.08333333333333337	0.03302473283891921	0.028816562788049338
extrapolative_index	synth_program_aligned_extrapolative_holdout_lite	35	image_to_zbio_ridge	train_only_recovered	0.9994192264903652	0.13009348558393874	0.9768904927534504	1.0	3.4279094182663075	1.000572945619498	5.175421002546983	0.5277777777777778	0.1111111111111111	0.1292270895901666	0.07686955545261408	0.9709284445153232	0.9560640335394565	1.0	1.0	8.0	-0.0008663959937721399	-0.005962048238127182	0.0	0.0008663959937721399	0.005962048238127182
extrapolative_index	synth_program_aligned_extrapolative_holdout_lite	35	rna_image_to_zbio_ridge	train_only_recovered	0.99836644327273	0.1300051195588144	0.978700175449299	1.0	3.407000317924509	1.0023444699782733	5.194713606977351	0.5555555555555556	0.1111111111111111	0.12879065908690074	0.07624005575608887	0.9698702885644337	0.9547792632423658	1.0	1.0	8.0	-0.0012144604719136753	-0.008829886884865301	0.0	0.0012144604719136753	0.008829886884865301
extrapolative_index	synth_program_aligned_extrapolative_holdout_lite	36	observed_rna_train_pca	train_only_recovered	0.0	0.24517145362870812	0.8746763093761786	0.8518518518518519	7.370497838372967	1.0685504399734471	6.861774199196664	0.2777777777777778	0.2638888888888889	0.24221425491077292	0.08870060328010126	0.8312840130232974	0.706037381858269	0.9861111111111112	0.8888888888888888	8.0	-0.0029571987179352055	-0.04339229635288122	0.1342592592592593	0.0029571987179352055	0.04339229635288122
extrapolative_index	synth_program_aligned_extrapolative_holdout_lite	36	true_z_bio	oracle	1.0	0.23105596762817895	0.9679848236154103	1.0	3.376767332150346	0.9356740536443914	5.874204910463438	0.7361111111111112	0.1111111111111111	0.2113837364407273	0.15058624547099514	0.9596580044277598	0.9510713127802664	1.0	1.0	8.0	-0.01967223118745165	-0.008326819187650436	0.0	0.01967223118745165	0.008326819187650436
extrapolative_index	synth_program_aligned_extrapolative_holdout_lite	36	observed_rna_to_zbio_ridge	train_only_recovered	0.6045281364607435	0.04050061947685811	0.6077381248153287	0.8888888888888888	4.533223656595445	1.3019911563117272	5.817596653976858	0.4583333333333333	0.25	0.16996388249004568	0.07016761068720337	0.9433586552835245	0.8962523900619852	1.0	1.0	8.0	0.12946326301318756	0.33562053046819573	0.11111111111111116	0.12946326301318756	0.33562053046819573
extrapolative_index	synth_program_aligned_extrapolative_holdout_lite	36	batch_residualized_rna_to_zbio_ridge	train_only_recovered	0.6061486813012373	0.042505510577166644	0.6096780436144504	0.8518518518518519	4.566812313303981	1.3109868964027682	5.830528907769756	0.5	0.2222222222222222	0.17033075767214562	0.07032989811551704	0.9431461985110026	0.8963357326158246	1.0	1.0	8.0	0.12782524709497897	0.3334681548965521	0.14814814814814814	0.12782524709497897	0.3334681548965521
extrapolative_index	synth_program_aligned_extrapolative_holdout_lite	36	clean_rna_to_zbio_ridge	oracle	0.8960506345169961	0.13104567195558725	0.9004142039041619	1.0	3.348715236784025	1.2187759505255373	4.038730223733607	0.3611111111111111	0.2222222222222222	0.18095170379195993	0.027395087367946283	0.8873570500960928	0.760495146900907	1.0	1.0	8.0	0.04990603183637268	-0.013057153808069155	0.0	0.04990603183637268	0.013057153808069155
extrapolative_index	synth_program_aligned_extrapolative_holdout_lite	36	image_to_zbio_ridge	train_only_recovered	0.9991610835153896	0.2328823941052003	0.9720222999742831	1.0	3.4753726288883704	0.9398858502110399	5.732909853435884	0.7083333333333334	0.1111111111111111	0.21237484942101034	0.15103781109798	0.9615724352858827	0.953287967123565	1.0	1.0	8.0	-0.02050754468418997	-0.010449864688400479	0.0	0.02050754468418997	0.010449864688400479
