transition_source_cosine_improvement	absolute_target_cosine	source_as_target_bio_cosine_to_teacher	delta_cosine	delta_magnitude_ratio	delta_prediction_effective_rank	delta_prediction_spectral_entropy	delta_teacher_effective_rank	source_improvement_hinge_violation_fraction	transition_to_target_map	transition_to_target_median_rank	transition_to_target_recall@1	transition_to_target_recall@5	transition_to_target_recall@10	transition_to_target_same_perturbation_enrichment@10
-0.0026890852082754467	0.8978648997338793	0.9005539849421546	0.32756964564430474	0.719628023728288	9.171493180998043	1.638717697297177	10.193617816731612	0.7407407407407407	0.39096983143568154	6.0	0.3333333333333333	0.48148148148148145	0.6296296296296297	1.0183333333333333
7.155495457766836e-05	0.9084564722012815	0.9083849172467038	0.3480075563753516	0.7937570684736293	8.730725338577999	1.6437916828840635	10.04848853388199	0.7407407407407407	0.41008541458716696	3.0	0.37037037037037035	0.7037037037037037	0.7037037037037037	1.0114529914529915
0.0156399860901409	0.9080197069383438	0.8923797208482028	0.439402300564776	0.7094995106277803	8.981277570677461	1.6032103877779789	9.57125947866744	0.7037037037037037	0.4147654323978713	2.0	0.48148148148148145	0.9259259259259259	0.9259259259259259	1.0993939393939396
-0.00453573902120909	0.8931063161979579	0.8976420552191668	0.3308110949399378	0.7436013584894009	8.884240162667508	1.5548304945673228	10.410693221988062	0.7407407407407407	0.37051875440980264	3.0	0.4074074074074074	0.8518518518518519	0.8518518518518519	1.1186813186813187
0.01777025077308392	0.9222973546095723	0.9045271038364886	0.4670058969012254	0.8165927241515677	8.006133864889676	1.572675823491033	8.415228400443583	0.5925925925925926	0.5550558930721755	1.0	0.5185185185185185	0.6296296296296297	0.8148148148148148	1.1704545454545454
0.008527602841824576	0.9144155999362961	0.9058879970944713	0.41986061309584466	0.7583429098922884	8.685911706333279	1.5518639435523167	9.033719633323829	0.8518518518518519	0.4894498923482842	2.0	0.3333333333333333	0.8148148148148148	0.9629629629629629	1.1657142857142857
-0.004423650791722507	0.916300219412101	0.9207238702038237	0.2940862610753921	0.7416809157405977	9.411309393488947	1.5831899132228573	9.875813458906679	0.8888888888888888	0.5289230503922769	5.0	0.48148148148148145	0.6666666666666666	0.8518518518518519	1.0708333333333333
0.00949433554325091	0.9258910324005389	0.9163966968572881	0.39453153580315664	0.7379928504022636	9.460843707827753	1.6249955447195679	10.688915863864835	0.7407407407407407	0.44064000637931383	1.0	0.5185185185185185	0.5925925925925926	0.7407407407407407	0.9722222222222222
0.018027817207141753	0.9141962177245754	0.8961684005174338	0.5010260313539056	0.8538827908494044	8.823718079176485	1.6420972348118048	9.873708152213084	0.5555555555555556	0.43609824016800175	3.0	0.37037037037037035	0.8148148148148148	0.9629629629629629	1.162857142857143
0.014893908497650361	0.9006581213305934	0.8857642128329428	0.3338047982936765	0.6826009992449942	9.294437349736775	1.7342576700457928	9.343414455954894	0.6666666666666666	0.4412098121901545	1.0	0.5185185185185185	0.6296296296296297	0.7777777777777778	1.1981240981240984
4.2633502834271904e-05	0.9205402928135122	0.920497659310678	0.4168140989275092	0.8107662713262322	8.299871860412706	1.4488195273042332	10.174078400682646	0.8148148148148148	0.5355579046612186	1.0	0.5185185185185185	0.8148148148148148	0.8148148148148148	1.087878787878788
0.025423763148620635	0.9164260604281806	0.8910022972795602	0.4542125634102455	0.7180802461713492	8.734665476724132	1.6051805578157623	8.834000868069536	0.6296296296296297	0.44276258229156784	1.0	0.5185185185185185	0.7407407407407407	0.9259259259259259	0.9821428571428571
