heldout_perturbation_id	seed	candidate	alpha	rows	transition_improvement	delta_cosine	condition_recall_at_1	condition_median_rank	delta_rank	magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_condition_recall_at_1	transition_gap_vs_fold_floor	delta_cosine_gap_vs_fold_floor	recall_gap_vs_fold_floor
1	2	pooled_environment_centered_ridge	0.1	9	0.010748257927479342	0.4916019736360602	1.0	1.0	5.557902293137225	0.9462451159788815	0.010444315613137016	0.49028030999024924	1.0	0.00030394231434232623	0.0013216636458109332	0.0
1	2	pooled_environment_centered_ridge	0.15	9	0.01085283140825128	0.49180645241476995	1.0	1.0	5.5743147807082725	0.9374319970733767	0.010444315613137016	0.49028030999024924	1.0	0.0004085157951142643	0.0015261424245207045	0.0
1	2	pooled_environment_centered_ridge	0.2	9	0.010925789841102103	0.49167049680036556	1.0	1.0	5.591433273901158	0.9292030405854166	0.010444315613137016	0.49028030999024924	1.0	0.0004814742279650869	0.0013901868101163228	0.0
1	2	pooled_environment_centered_ridge	0.35	9	0.010955038802256345	0.4889332543942375	1.0	1.0	5.643639233436918	0.9082052574110234	0.010444315613137016	0.49028030999024924	1.0	0.000510723189119329	-0.0013470555960117259	0.0
1	2	pooled_environment_centered_ridge	0.5	9	0.010700433592452664	0.4821006532888762	1.0	1.0	5.691673647428584	0.893121807865998	0.010444315613137016	0.49028030999024924	1.0	0.0002561179793156478	-0.00817965670137305	0.0
1	2	pooled_environment_centered_ridge	0.75	9	0.009649685937287248	0.46002829728220285	1.0	1.0	5.749965112998086	0.8823260986089614	0.010444315613137016	0.49028030999024924	1.0	-0.0007946296758497683	-0.030252012708046394	0.0
1	2	pooled_environment_centered_ridge	1.0	9	0.007826893299438012	0.42506282127505535	1.0	1.0	5.774749382228682	0.8905810835401992	0.010444315613137016	0.49028030999024924	1.0	-0.0026174223136990037	-0.0652174887151939	0.0
1	3	pooled_source_only_ridge	0.0	9	0.0116060896721046	0.4272357699277288	0.8888888888888888	1.0	6.699460116366534	0.5630321861091496	0.0116060896721046	0.4272357699277288	0.8888888888888888	0.0	0.0	0.0
1	3	pooled_source_only_ridge	0.025	9	0.01184970150768272	0.42937165205321354	0.8888888888888888	1.0	6.716280849295001	0.5579903018746626	0.0116060896721046	0.4272357699277288	0.8888888888888888	0.00024361183557812006	0.0021358821254847116	0.0
1	3	pooled_source_only_ridge	0.05	9	0.012080100238739018	0.43149930308764484	0.8888888888888888	1.0	6.733225744291063	0.5530823349092808	0.0116060896721046	0.4272357699277288	0.8888888888888888	0.0004740105666344186	0.004263533159916011	0.0
1	3	pooled_source_only_ridge	0.075	9	0.012297197959973503	0.4336165566995558	0.8888888888888888	1.0	6.750223123226794	0.5483116147466356	0.0116060896721046	0.4272357699277288	0.8888888888888888	0.0006911082878689034	0.006380786771826963	0.0
1	3	pooled_source_only_ridge	0.1	9	0.01250090840632904	0.43572091738293434	0.8888888888888888	1.0	6.767194769127383	0.5436815398580731	0.0116060896721046	0.4272357699277288	0.8888888888888888	0.0008948187342244403	0.00848514745520551	0.0
1	3	pooled_source_only_ridge	0.15	9	0.012867830855274308	0.43987927544801475	0.8888888888888888	1.0	6.800717137035042	0.5348572305067472	0.0116060896721046	0.4272357699277288	0.8888888888888888	0.0012617411831697088	0.012643505520285925	0.0
1	3	pooled_source_only_ridge	0.2	9	0.013180211777396292	0.44394747891598435	0.8888888888888888	1.0	6.833049875137333	0.5266377458341283	0.0116060896721046	0.4272357699277288	0.8888888888888888	0.0015741221052916927	0.016711708988255525	0.0
1	3	pooled_source_only_ridge	0.35	9	0.013783985471455243	0.4552538446428433	0.8888888888888888	1.0	6.914487961808372	0.5059001713958309	0.0116060896721046	0.4272357699277288	0.8888888888888888	0.002177895799350644	0.02801807471511447	0.0
1	3	pooled_source_only_ridge	0.5	9	0.01387616599415726	0.46421204181818265	0.8888888888888888	1.0	6.954178632673418	0.4916578199958872	0.0116060896721046	0.4272357699277288	0.8888888888888888	0.00227007632205266	0.03697627189045383	0.0
1	3	pooled_source_only_ridge	0.75	9	0.012860068779638856	0.4693964095655617	0.8888888888888888	1.0	6.87877045119151	0.4842822116946795	0.0116060896721046	0.4272357699277288	0.8888888888888888	0.0012539791075342564	0.0421606396378329	0.0
1	3	pooled_source_only_ridge	1.0	9	0.010349067418996081	0.45585946636562125	0.7777777777777778	1.0	6.636027670935838	0.4990685843230785	0.0116060896721046	0.4272357699277288	0.8888888888888888	-0.0012570222531085185	0.02862369643789242	-0.11111111111111105
1	3	pooled_full_ridge	0.0	9	0.0116060896721046	0.4272357699277288	0.8888888888888888	1.0	6.699460116366534	0.5630321861091496	0.0116060896721046	0.4272357699277288	0.8888888888888888	0.0	0.0	0.0
1	3	pooled_full_ridge	0.025	9	0.011855165648616908	0.42940360510731773	0.8888888888888888	1.0	6.717692402022262	0.5580040140679291	0.0116060896721046	0.4272357699277288	0.8888888888888888	0.00024907597651230816	0.002167835179588906	0.0
1	3	pooled_full_ridge	0.05	9	0.012090840800685823	0.43156520610469745	0.8888888888888888	1.0	6.736043980788191	0.5531121154037384	0.0116060896721046	0.4272357699277288	0.8888888888888888	0.00048475112858122407	0.004329436176968626	0.0
