seed	query_index	condition_key	perturbation_id	cell_line	selected_residual_scale	flip_type	source_top1_correct	floor_top1_correct	selected_top1_correct	floor_rank	selected_rank	rank_change_selected_minus_floor	source_margin	floor_margin	selected_margin	margin_change_selected_minus_floor	floor_correct_score	floor_best_wrong_score	selected_correct_score	selected_best_wrong_score	floor_top1_label	selected_top1_label	same_top1_label_as_floor	floor_transition_gain	selected_transition_gain	transition_gain_change_selected_minus_floor	floor_delta_cosine	selected_delta_cosine	delta_cosine_change_selected_minus_floor	residual_norm	floor_near_tie_0p02	selected_near_tie_0p02	floor_near_tie_0p05	selected_near_tie_0p05
14	11	pert=11|dose=1|cell=0	11	cell_line_0	0.0	preserved_correct	False	True	True	1.0	1.0	0.0	-0.030708216862122106	0.053954530554146785	0.053954530554146785	0.0	0.9846876905321403	0.9307331599779936	0.9846876905321403	0.9307331599779936	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.05151250368397664	0.05151250368397664	0.0	0.9259515248629852	0.9259515248629852	0.0	0.0	False	False	False	False
14	12	pert=11|dose=1|cell=1	11	cell_line_1	0.0	still_wrong	False	False	False	2.0	2.0	0.0	-0.22404864153645457	-0.03173227118545208	-0.03173227118545208	0.0	0.887383605850339	0.9191158770357911	0.887383605850339	0.9191158770357911	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.7433379425854302	0.7433379425854302	0.0	0.8947270525673026	0.8947270525673026	0.0	0.0	False	False	True	True
14	13	pert=11|dose=1|cell=1	11	cell_line_1	0.0	still_wrong	False	False	False	2.0	2.0	0.0	-0.43750926598127	-0.015635881034677834	-0.015635881034677834	0.0	0.901394568903912	0.9170304499385898	0.901394568903912	0.9170304499385898	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.8919990926635911	0.8919990926635911	0.0	0.9215163012980716	0.9215163012980716	0.0	0.0	True	True	True	True
14	14	pert=11|dose=1|cell=1	11	cell_line_1	0.0	preserved_correct	False	True	True	1.0	1.0	0.0	-0.1916880686243112	0.05491377568836908	0.05491377568836908	0.0	0.9274516063333386	0.8725378306449695	0.9274516063333386	0.8725378306449695	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.6695204846641756	0.6695204846641756	0.0	0.909741420424713	0.909741420424713	0.0	0.0	False	False	False	False
14	15	pert=11|dose=1|cell=2	11	cell_line_2	0.0	preserved_correct	False	True	True	1.0	1.0	0.0	-0.041992441772210176	0.0569724651178638	0.0569724651178638	0.0	0.9860451736707757	0.9290727085529119	0.9860451736707757	0.9290727085529119	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.49156056785315916	0.49156056785315916	0.0	0.9462442113191946	0.9462442113191946	0.0	0.0	False	False	False	False
14	16	pert=11|dose=1|cell=2	11	cell_line_2	0.0	preserved_correct	False	True	True	1.0	1.0	0.0	-0.04787334386027631	0.05755256391832009	0.05755256391832009	0.0	0.9832980899577548	0.9257455260394347	0.9832980899577548	0.9257455260394347	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.19967218329893655	0.19967218329893655	0.0	0.8366321429084339	0.8366321429084339	0.0	0.0	False	False	False	False
14	17	pert=11|dose=1|cell=2	11	cell_line_2	0.0	preserved_correct	True	True	True	1.0	1.0	0.0	0.026317403885342094	0.054518975829796035	0.054518975829796035	0.0	0.9836200338422922	0.9291010580124962	0.9836200338422922	0.9291010580124962	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.19642802667262305	0.19642802667262305	0.0	0.9669446585280965	0.9669446585280965	0.0	0.0	False	False	False	False
14	18	pert=9|dose=1|cell=0	9	cell_line_0	0.0	preserved_correct	False	True	True	1.0	1.0	0.0	-0.003408157608294493	0.009131727976301574	0.009131727976301574	0.0	0.9864858703711485	0.977354142394847	0.9864858703711485	0.977354142394847	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.009669281475040425	0.009669281475040425	0.0	0.7953563027704851	0.7953563027704851	0.0	0.0	True	True	True	True
14	19	pert=9|dose=1|cell=0	9	cell_line_0	0.0	preserved_correct	False	True	True	1.0	1.0	0.0	-0.006047521211236084	0.0073209596005554545	0.0073209596005554545	0.0	0.9872969266739957	0.9799759670734403	0.9872969266739957	0.9799759670734403	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.03827417027264135	0.03827417027264135	0.0	0.8565487116089058	0.8565487116089058	0.0	0.0	True	True	True	True
14	20	pert=9|dose=1|cell=0	9	cell_line_0	0.0	preserved_correct	False	True	True	1.0	1.0	0.0	-0.009086968445572219	0.007969835430095107	0.007969835430095107	0.0	0.986993350942023	0.9790235155119279	0.986993350942023	0.9790235155119279	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.041021641261396624	0.041021641261396624	0.0	0.856264008856121	0.856264008856121	0.0	0.0	True	True	True	True
14	21	pert=9|dose=1|cell=1	9	cell_line_1	0.0	still_wrong	False	False	False	2.0	2.0	0.0	-0.5115025404324016	-0.04487377516466673	-0.04487377516466673	0.0	0.8971993415554321	0.9420731167200989	0.8971993415554321	0.9420731167200989	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	1.093682759900386	1.093682759900386	0.0	0.9131367205867137	0.9131367205867137	0.0	0.0	False	False	True	True
14	22	pert=9|dose=1|cell=1	9	cell_line_1	0.0	still_wrong	False	False	False	2.0	2.0	0.0	-0.4853127134309094	-0.037356088645676855	-0.037356088645676855	0.0	0.9135561516508814	0.9509122402965583	0.9135561516508814	0.9509122402965583	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.9645625466791293	0.9645625466791293	0.0	0.9358750690033795	0.9358750690033795	0.0	0.0	False	False	True	True
14	23	pert=9|dose=1|cell=1	9	cell_line_1	0.0	preserved_correct	True	True	True	1.0	1.0	0.0	0.06840251507503275	0.06430256484332819	0.06430256484332819	0.0	0.9486841933126351	0.8843816284693069	0.9486841933126351	0.8843816284693069	pert=9|dose=1|cell=1	pert=9|dose=1|cell=1	True	0.36803686936651236	0.36803686936651236	0.0	0.829797367101666	0.829797367101666	0.0	0.0	False	False	False	False
14	24	pert=9|dose=1|cell=2	9	cell_line_2	0.0	preserved_correct	True	True	True	1.0	1.0	0.0	0.041992441772210176	0.04509027149120881	0.04509027149120881	0.0	0.9889109918098276	0.9438207203186187	0.9889109918098276	0.9438207203186187	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.5865792806721374	0.5865792806721374	0.0	0.9855822658842404	0.9855822658842404	0.0	0.0	False	False	True	True
14	25	pert=9|dose=1|cell=2	9	cell_line_2	0.0	preserved_correct	True	True	True	1.0	1.0	0.0	0.04787334386027631	0.039781073113126064	0.039781073113126064	0.0	0.9915147362903626	0.9517336631772365	0.9915147362903626	0.9517336631772365	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.12577291611984975	0.12577291611984975	0.0	0.9565814873815932	0.9565814873815932	0.0	0.0	False	False	True	True
14	26	pert=9|dose=1|cell=2	9	cell_line_2	0.0	preserved_correct	False	True	True	1.0	1.0	0.0	-0.026317403885342094	0.03993366888789818	0.03993366888789818	0.0	0.9914608779458606	0.9515272090579624	0.9914608779458606	0.9515272090579624	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.3217681895937795	0.3217681895937795	0.0	0.93589639146855	0.93589639146855	0.0	0.0	False	False	True	True
