split_seed	baseline	subset	condition	condition_label	perturbation_ids	pearson_delta_all	pearson_delta_de20	top20_de_overlap	mse_delta_all	mse_delta_de20	mse_expression_all	mse_expression_de20	direction_accuracy_de20	pred_delta_l2	true_delta_l2	de20_count
1	A1_feature_bridge_mlp	all_test	DUSP9+PRTG	double	DUSP9+PRTG	0.7926177922507487	0.9136945479353675	0.45	0.0048728324472904205	0.3636060357093811	0.004872832912951708	0.3636060357093811	0.95	3.302290678024292	7.141734600067139	20
1	A1_feature_bridge_mlp	all_test	BCL2L11+TGFBR2	double	BCL2L11+TGFBR2	-0.04666057171230298	0.07571961110770214	0.05	0.011460484005510807	0.16396793723106384	0.011460484005510807	0.16396793723106384	0.55	7.228949546813965	2.013725996017456	20
1	A1_feature_bridge_mlp	all_test	CEBPB+CEBPA	double	CEBPB+CEBPA	0.9639138320294586	0.9978009653363223	0.4	0.007597282063215971	0.22827091813087463	0.007597281597554684	0.22827088832855225	1.0	17.510576248168945	12.789652824401855	20
1	A1_feature_bridge_mlp	all_test	PTPN12+UBASH3A	double	PTPN12+UBASH3A	0.4893201020425745	0.6093108521426662	0.15	0.008930312469601631	0.5540601015090942	0.008930312469601631	0.5540601015090942	0.6	6.882366180419922	6.2784953117370605	20
1	A1_feature_bridge_mlp	all_test	FEV+MAP7D1	double	FEV+MAP7D1	0.6817769490151768	0.9447012500636379	0.5	0.0041595157235860825	0.3538031578063965	0.0041595157235860825	0.3538031578063965	1.0	3.363797426223755	6.168097972869873	20
1	A1_feature_bridge_mlp	all_test	FOXL2+MEIS1	double	FOXL2+MEIS1	0.5741125196703053	0.8414662993629975	0.3	0.003855030285194516	0.0800292044878006	0.003855030285194516	0.0800292044878006	0.9	4.694321632385254	4.875682830810547	20
1	A1_feature_bridge_mlp	all_test	PTPN12+PTPN9	double	PTPN12+PTPN9	0.4217933844844328	0.4910321457565273	0.05	0.006385112181305885	0.4704296588897705	0.006385112181305885	0.4704296588897705	0.75	4.988875389099121	5.4764628410339355	20
1	A1_feature_bridge_mlp	all_test	FOSB+CEBPB	double	FOSB+CEBPB	0.6015449566995529	0.6053750951618527	0.15	0.015316968783736229	0.8785547018051147	0.015316968783736229	0.8785547018051147	0.7	4.00565242767334	10.62138557434082	20
1	A1_feature_bridge_mlp	all_test	SET+KLF1	double	SET+KLF1	-0.04273608571128824	-0.3913864053399664	0.1	0.005887949373573065	0.8062607049942017	0.005887949373573065	0.8062607049942017	0.5	1.5266324281692505	5.168139457702637	20
1	A1_feature_bridge_mlp	all_test	PTPN12+SNAI1	double	PTPN12+SNAI1	0.5538054880818629	0.6788427872460678	0.2	0.0056157344952225685	0.13898895680904388	0.005615734960883856	0.13898895680904388	0.8	6.385614395141602	3.477587938308716	20
1	A1_feature_bridge_mlp	all_test	BCL2L11+BAK1	double	BCL2L11+BAK1	-0.2244316113924754	-0.169219280897844	0.15	0.0118602579459548	0.1557348072528839	0.0118602579459548	0.1557348072528839	0.45	7.289002418518066	1.4203184843063354	20
1	A1_feature_bridge_mlp	all_test	IRF1+SET	double	IRF1+SET	0.10346734767155065	-0.36215029783911956	0.1	0.010366439819335938	0.9533032178878784	0.010366439819335938	0.9533032178878784	0.5	1.812606692314148	7.197146892547607	20
1	A1_feature_bridge_mlp	all_test	CBL+CNN1	double	CBL+CNN1	0.8542578652205494	0.9377935532959057	0.45	0.004092255141586065	0.5086373090744019	0.004092255141586065	0.5086373090744019	1.0	4.821144104003906	7.905875205993652	20
1	A1_feature_bridge_mlp	all_test	CBL+UBASH3B	double	CBL+UBASH3B	0.6593318549689959	0.9361811206580076	0.3	0.00607487466186285	0.4306165277957916	0.00607487466186285	0.4306165277957916	0.95	5.6909260749816895	7.2094573974609375	20
1	A1_feature_bridge_mlp	all_test	CEBPB+MAPK1	double	CEBPB+MAPK1	0.8757632407888848	0.9445133731815849	0.75	0.003154836595058441	0.25911837816238403	0.003154836595058441	0.25911837816238403	1.0	3.260422945022583	6.526955604553223	20
1	A1_feature_bridge_mlp	all_test	DUSP9+IGDCC3	double	DUSP9+IGDCC3	0.7348760303409168	0.8696892957924501	0.4	0.005365538410842419	0.4924470782279968	0.005365538410842419	0.4924470782279968	0.95	2.6089112758636475	6.803346633911133	20
1	A1_feature_bridge_mlp	all_test	CEBPB+OSR2	double	CEBPB+OSR2	0.8015878618798592	0.8878226996804034	0.35	0.01638326607644558	0.392937570810318	0.01638326607644558	0.3929375112056732	1.0	13.914393424987793	7.421356201171875	20
1	A1_feature_bridge_mlp	all_test	CEBPE+PTPN12	double	CEBPE+PTPN12	0.5986434226674384	0.8010216908922568	0.35	0.011026880703866482	0.21592339873313904	0.011026881635189056	0.21592339873313904	0.95	9.008833885192871	3.4761605262756348	20
1	A1_feature_bridge_mlp	all_test	DUSP9+KLF1	double	DUSP9+KLF1	0.5729543729529748	0.8973358726117101	0.45	0.0070507461205124855	0.38202279806137085	0.0070507461205124855	0.38202279806137085	0.95	4.661548137664795	7.247936725616455	20
1	A1_feature_bridge_mlp	all_test	FEV+ISL2	double	FEV+ISL2	0.843332722452347	0.9914681779885942	0.4	0.003445425070822239	0.014914718456566334	0.003445425070822239	0.014914716593921185	1.0	7.710727691650391	7.152077674865723	20
