seed	candidate	alpha	oracle_active_fraction	transition_improvement	delta_cosine	condition_recall_at_1	condition_median_rank	delta_rank	magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_condition_recall_at_1	transition_gap_vs_per_seed_floor	delta_cosine_gap_vs_per_seed_floor	recall_gap_vs_per_seed_floor
2	pooled_environment_centered_ridge	1.0	0.5185185185185185	0.015544305936974678	0.5135240128579801	0.3333333333333333	3.0	10.445493458202066	0.5832967506260528	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.006142241290179019	0.11163890465499782	0.037037037037037035
3	pooled_source_only_ridge	0.025	0.8518518518518519	0.000944026931810566	0.42251206431548477	0.25925925925925924	3.0	10.520401113053696	0.8698178818513534	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.0005196846002605488	0.002457249796347094	0.0
3	pooled_source_only_ridge	0.05	0.8518518518518519	0.0014500448593723985	0.4249473760880433	0.25925925925925924	3.0	10.556646161643153	0.8619359363784924	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.0010257025278223812	0.004892561568905607	0.0
3	pooled_source_only_ridge	0.075	0.8518518518518519	0.0019422673304131306	0.4273579828867491	0.25925925925925924	3.0	10.59377697329536	0.8541921986572899	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.0015179249988631132	0.007303168367611412	0.0
3	pooled_source_only_ridge	0.1	0.8518518518518519	0.0024205671639010522	0.4297409939366046	0.25925925925925924	3.0	10.631149493940745	0.8465907751120364	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.001996224832351035	0.009686179417466911	0.0
3	pooled_source_only_ridge	0.15	0.8518518518518519	0.0033348986413408647	0.4344119736420142	0.25925925925925924	3.0	10.704992530177925	0.8318318346763985	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.0029105563097908474	0.01435715912287655	0.0
3	pooled_source_only_ridge	0.2	0.8518518518518519	0.0041920566434848145	0.438934248654455	0.25925925925925924	3.0	10.775607556434249	0.8176940910977718	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.003767714311934797	0.01887943413531734	0.0
3	pooled_source_only_ridge	0.35	0.8148148148148148	0.0064341113535773525	0.4515934228259667	0.2962962962962963	3.0	11.003235371895478	0.7804698645499064	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.0060097690220273356	0.03153860830682903	0.037037037037037035
3	pooled_source_only_ridge	0.5	0.7777777777777778	0.008167751876240727	0.46209430300659377	0.3333333333333333	3.0	11.265776968834405	0.7498364208432927	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.00774340954469071	0.04203948848745609	0.07407407407407407
3	pooled_source_only_ridge	0.75	0.6666666666666666	0.009988996077392466	0.47754537533960134	0.3333333333333333	3.0	11.51729988224351	0.7241074026056	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.009564653745842448	0.057490560820463665	0.07407407407407407
3	pooled_source_only_ridge	1.0	0.5185185185185185	0.010057474237137128	0.49158543977410074	0.3333333333333333	3.0	11.663199563484817	0.7609340514344386	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.00963313190558711	0.07153062525496307	0.07407407407407407
3	pooled_full_ridge	0.025	0.8148148148148148	0.0008996744878271907	0.42208990077421593	0.25925925925925924	3.0	10.525131024574376	0.8703072107090413	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.0004753321562771734	0.0020350862550782556	0.0
3	pooled_full_ridge	0.05	0.8148148148148148	0.001361902589446754	0.42409755106465247	0.25925925925925924	3.0	10.56865106995732	0.862909928015672	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.0009375602578967366	0.004042736545514791	0.0
3	pooled_full_ridge	0.075	0.8148148148148148	0.0018109140119281343	0.4260752479345857	0.25925925925925924	3.0	10.61467026074638	0.8556459361666046	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.001386571680378117	0.006020433415448001	0.0
3	pooled_full_ridge	0.1	0.8148148148148148	0.0022465977736581813	0.4280203525469108	0.25925925925925924	3.0	10.66192268585543	0.8485190839698099	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.001822255442108164	0.007965538027773111	0.0
